Abe, push, -0.0063387156, 28.0, 0.012677416, -6.0, 0.0, 27.0, -0.22819337, 0.0011550449, -2.0, -0.0011550449, 47.0, -0.063527346, -6.0, 0.0, -0.0074937604, 30.0, 0.013832461, -53.0, 0.063527346, 33.0, -0.22819337, 2.0
Abe, push, -0.0063387007, 38.0, 0.012677401, -8.0, 0.0, 8.0, -0.25354818, 0.0011550449, 12.0, -0.0011550449, -4.0, -0.0623723, -8.0, 0.0, -0.0074937455, 26.0, 0.013832446, -4.0, 0.0623723, 16.0, -0.25354818, -12.0
Abe, push, -0.012677431, -1.0, 0.025354832, -17.0, 0.0, 37.0, -0.29791912, 0.002310086, -7.0, -0.0011550449, -13.0, -0.06468239, -17.0, 0.0, -0.014987517, 6.0, 0.026509877, -4.0, 0.06468239, 54.0, -0.29791912, 7.0
Abe, strongtap, -1.5973535, -51.0, 0.0063387156, -51.0, 0.665564, 1.0, -2.4530787, 1.0175925, -40.0, -0.0011550486, -53.0, -0.34304765, 1.0, 1.9393165, -2.614946, -11.0, 0.007493764, 2.0, 1.0086117, 0.0, -4.392395, 40.0
Abe, strongtap, -2.1805143, 8.0, 1.5783374, -50.0, 0.0, 3.0, -2.510127, 1.2878726, 8.0, -1.2116399, -46.0, -0.14784546, 6.0, 4.1396728, -3.468387, 0.0, 2.7899773, -4.0, 0.14784546, -3.0, -6.6498, -8.0
Abe, strongtap, -2.3199658, 9.0, 1.9903533, -46.0, 0.0, 2.0, -2.6052077, 1.3675705, 9.0, -1.140027, -9.0, -0.08200803, 7.0, 4.0796103, -3.6875362, 0.0, 3.1303804, -37.0, 0.08200803, -5.0, -6.6848183, -9.0
Abe, strongtap, -2.4784336, 12.0, 1.5593214, 14.0, 0.18382244, 1.0, -2.7193043, 1.2682368, 12.0, -1.1735232, -6.0, -0.049666833, 8.0, 4.550868, -3.7466702, 0.0, 2.7328446, 20.0, 0.23348927, -7.0, -7.270172, -12.0
Abe, strongtap, -2.5671754, 10.0, 1.3691602, 13.0, 0.08240316, 3.0, -2.5861914, 1.3410045, 10.0, -1.1896939, -39.0, -0.063527346, 7.0, 4.166239, -3.9081798, 0.0, 2.558854, 52.0, 0.1459305, -4.0, -6.75243, -10.0
Abe, strongtap, -2.5798528, 9.0, 1.9333048, -28.0, 0.063387044, 2.0, -2.6305623, 0.8697471, 8.0, -0.81430507, -37.0, -0.080852985, 7.0, 3.1301656, -3.4496, 1.0, 2.7476099, 9.0, 0.14424002, -5.0, -5.760728, -8.0
Abe, strongtap, -2.3453207, 6.0, 1.7304664, -36.0, 0.0, 1.0, -2.6685946, 0.8893827, 6.0, -0.58907175, -8.0, -0.05197692, 3.0, 2.082542, -3.2347035, 0.0, 2.319538, -28.0, 0.05197692, -2.0, -4.751137, -6.0
Abe, strongtap, -1.3247893, 7.0, 1.76216, -39.0, 0.0, 2.0, -2.681272, 0.8073748, 6.0, -0.7403823, -28.0, -0.03465128, 4.0, 2.7259007, -2.132164, 1.0, 2.5025423, -11.0, 0.03465128, -2.0, -5.4071727, -6.0
Abe, strongtap, -1.6417243, 7.0, 2.0410628, -38.0, 0.0, 2.0, -2.6685946, 0.92518914, 6.0, -0.5694361, -11.0, -0.039271448, 4.0, 2.408264, -2.5669136, 1.0, 2.610499, -27.0, 0.039271448, -2.0, -5.0768585, -6.0
Abe, strongtap, -2.3009498, 7.0, 1.4515634, 7.0, 0.019016113, 1.0, -2.6939495, 1.35833, 6.0, -1.3386943, 23.0, -0.042736575, 4.0, 3.9825869, -3.6592798, 1.0, 2.7902577, -16.0, 0.06175269, -3.0, -6.6765366, -6.0
Abe, strongtap, -1.457902, -32.0, 0.04437092, -27.0, 0.4310319, 6.0, -2.8017075, 1.4195474, -10.0, -0.0023100972, -47.0, -0.2818304, 7.0, 5.2000017, -2.8774495, -22.0, 0.046681017, 20.0, 0.7128623, -1.0, -8.001709, 10.0
Abe, strongtap, -1.8509017, 12.0, 1.7748373, 13.0, 0.18382244, 5.0, -2.7826912, 1.2231901, 12.0, -1.2867174, -22.0, -0.006930256, 9.0, 5.166506, -3.074092, 0.0, 3.0615547, 35.0, 0.1907527, -4.0, -7.949197, -12.0
Abe, strongtap, -1.4515634, -17.0, 0.012677431, -17.0, 0.557806, 7.0, -2.7826912, 1.0741895, -41.0, -0.0011550486, -33.0, -0.10741896, 7.0, 4.605155, -2.525753, 24.0, 0.01383248, 16.0, 0.66522497, 0.0, -7.387846, 41.0
Abe, strongtap, -1.7431438, 12.0, 0.05704832, -46.0, 0.0, 7.0, -2.7826912, 1.1354069, 12.0, -0.7195916, -42.0, -0.028876066, 9.0, 5.1099086, -2.8785505, 0.0, 0.77663994, -4.0, 0.028876066, -2.0, -7.8926, -12.0
Abe, strongtap, -2.2819338, 11.0, 0.4246931, -47.0, 0.0, 3.0, -2.7763526, 1.0857402, 11.0, -0.5994673, -43.0, 0.12243452, 9.0, 4.7206593, -3.3676739, 0.0, 1.0241604, -4.0, -0.12243452, -6.0, -7.497012, -11.0
Abe, strongtap, -1.7558212, 12.0, 1.2106925, -41.0, 0.0, 5.0, -2.8207235, 1.1330967, 12.0, -1.3306088, -37.0, 0.11896939, 9.0, 5.012885, -2.888918, 0.0, 2.5413013, -4.0, -0.11896939, -4.0, -7.8336086, -12.0
Abe, strongtap, -0.025354818, 52.0, 0.012677401, -4.0, 0.0, 37.0, -0.38032228, 0.021945804, 10.0, -0.004620172, 43.0, 0.09124836, 54.0, 0.13745007, -0.047300622, 42.0, 0.017297573, -47.0, -0.09124836, -17.0, -0.5177723, -10.0
Abe, strongtap, -1.2297087, -38.0, 0.03169352, -50.0, 0.0, 8.0, -2.8017075, 1.1123059, -27.0, -0.0046201646, -7.0, 0.2494892, 8.0, 4.856954, -2.3420146, -11.0, 0.036313683, -43.0, -0.2494892, 0.0, -7.658662, 27.0
Abe, strongtap, -1.2804183, -22.0, 0.050709605, -51.0, 0.0, 7.0, -2.8017075, 1.0152824, -28.0, -0.0023100972, -17.0, 0.29338083, 7.0, 4.978234, -2.2957006, 6.0, 0.053019702, -34.0, -0.29338083, 0.0, -7.7799416, 28.0
Abe, strongtap, -0.89375746, -28.0, 0.038032174, -54.0, 0.0, 4.0, -2.6939495, 0.9656157, -39.0, -0.0057752132, -8.0, 0.33265227, 4.0, 3.934075, -1.8593731, 11.0, 0.043807387, -46.0, -0.33265227, 0.0, -6.6280246, 39.0
Abe, swipe, -0.0063387156, -1.0, 0.0063387156, -1.0, 0.65288657, 50.0, 0.62753177, 0.003465131, -1.0, 0.0, -1.0, -0.26219466, -5.0, 0.0, -0.0098038465, 0.0, 0.0063387156, 0.0, 0.91508126, 55.0, 0.62753177, 1.0
Abe, swipe, -0.012677431, 4.0, 0.012677431, -17.0, 0.92545086, 35.0, 0.86840254, 0.18596186, -16.0, -0.0011550486, -16.0, -0.16170597, 35.0, 0.13745007, -0.19863929, 20.0, 0.01383248, -1.0, 1.0871568, 0.0, 0.7309525, 16.0
Abe, swipe, -2.25024, 7.0, 0.79233813, 11.0, 0.56414473, 2.0, -2.0981112, 0.41466033, 10.0, -0.43083084, -31.0, -0.12705469, 9.0, 1.3502448, -2.6649003, -3.0, 1.223169, 42.0, 0.6911994, -7.0, -3.448356, -10.0
Abe, swipe, -0.0063387156, 35.0, 0.0063387156, -3.0, 0.36130616, 41.0, 0.33595136, 0.08200802, 9.0, -0.0011550412, 9.0, -0.10626392, 51.0, 0.08547315, -0.088346735, 26.0, 0.0074937567, -12.0, 0.46757007, -10.0, 0.2504782, -9.0
Abe, swipe, -1.1853378, 7.0, 0.7859994, -30.0, 0.39299968, 4.0, -1.8572404, 0.5128389, 8.0, -0.3026212, -30.0, -0.019635724, 6.0, 1.2670817, -1.6981766, -1.0, 1.0886207, 0.0, 0.41263542, -2.0, -3.1243222, -8.0
Abe, swipe, -1.546644, 7.0, 1.0205314, 9.0, 0.34229004, 3.0, -2.0410628, 0.3476678, 8.0, -0.35575318, -25.0, -0.015015554, 5.0, 1.4183923, -1.8943118, -1.0, 1.3762846, 34.0, 0.3573056, -2.0, -3.459455, -8.0
Abe, swipe, -0.5324513, 3.0, 1.0268701, 8.0, 0.22185466, 1.0, -1.9649985, 0.30839634, 6.0, -0.40888512, 19.0, 0.0046201707, 4.0, 1.4507335, -0.8408476, -3.0, 1.4357553, -11.0, 0.21723449, -3.0, -3.415732, -6.0
Abe, swipe, -1.4135311, 6.0, 0.79867685, 12.0, 0.36130616, 3.0, -1.9016113, 0.2795203, 10.0, -0.3141716, 24.0, -0.0011550427, 5.0, 1.4033768, -1.6930513, -4.0, 1.1128485, -12.0, 0.3624612, -2.0, -3.3049881, -10.0
Abe, swipe, -2.0283856, 8.0, 1.1663216, 12.0, 0.38032228, 3.0, -2.0917726, 0.37769896, 10.0, -0.2910707, -30.0, 0.024255894, 6.0, 1.651711, -2.4060845, -2.0, 1.4573923, 42.0, 0.35606638, -3.0, -3.7434835, -10.0
Abe, swipe, -1.2867571, 7.0, 1.1092732, 10.0, 0.19016114, 4.0, -1.9713371, 0.27143502, 10.0, -0.4019549, 28.0, 0.020790767, 8.0, 1.4853848, -1.5581921, -3.0, 1.5112281, -18.0, 0.16937037, -4.0, -3.4567218, -10.0
Abe, swipe, -1.0141927, 11.0, 0.4437093, 28.0, 0.49441895, 5.0, -1.1726604, 0.43545106, 13.0, -0.22292322, -18.0, -0.34304765, 7.0, 1.4461133, -1.4496437, -2.0, 0.66663253, 46.0, 0.8374666, -2.0, -2.6187737, -13.0
Abe, swipe, -0.62753177, 7.0, 0.60217696, 15.0, 0.386661, 4.0, -1.5086117, 0.3003111, 10.0, -0.2783653, 30.0, -0.2841405, 6.0, 1.4796096, -0.92784286, -3.0, 0.8805423, -15.0, 0.6708015, -2.0, -2.9882212, -10.0
Abe, swipe, -0.35496747, 8.0, 0.7099349, 15.0, 0.51343507, 6.0, -1.4452246, 0.28760558, 8.0, -0.20675266, -27.0, -0.25526443, 5.0, 1.1319418, -0.64257306, 0.0, 0.91668755, 42.0, 0.7686995, 1.0, -2.5771666, -8.0
Abe, swipe, -0.6402092, 7.0, 0.6845801, -12.0, 0.34862876, 5.0, -1.546644, 0.27259004, 10.0, -0.21021777, -22.0, -0.20906271, 6.0, 1.2532213, -0.91279924, -3.0, 0.89479786, 10.0, 0.55769145, -1.0, -2.7998652, -10.0
Abe, swipe, -0.62119305, 7.0, 0.39299968, 13.0, 0.2915804, 3.0, -1.5910149, 0.27605516, 10.0, -0.21252781, 28.0, -0.16632614, 5.0, 1.300578, -0.8972482, -3.0, 0.6055275, -15.0, 0.45790654, -2.0, -2.891593, -10.0
Abe, swipe, -0.7416284, 7.0, 0.68458, 13.0, 0.2598869, 5.0, -1.2360474, 0.20790768, 12.0, -0.16401607, -20.0, -0.17787656, 6.0, 0.92287904, -0.9495361, -5.0, 0.8485961, 33.0, 0.43776345, -1.0, -2.1589265, -12.0
